tokens,attribution
Ġattention,0.009678775260024055
Ġconv,0.009668245043021014
Ġnovel,0.009529703789851353
Ġneed,0.009454761517387911
Ġi,0.009423487558802948
Ġwill,0.009390889648791144
Ġbehavior,0.009294162762160989
of,0.009191215549120045
Ġ2018,0.009148282131685155
Ġplanning,0.008977066024274128
Ġduring,0.008973962352683324
Ġ5,0.008957301417763831
Ġoptimization,0.008886924195684539
Ġdatasets,0.00869097068709644
Ġstrategies,0.008667248870883376
or,0.008558238335849828
Ġmost,0.008495710266926467
ĠS,0.00844109685591815
Ġdifferent,0.008366390008994517
ĠN,0.00834494126241206
learning,0.008314502047942549
Ġgame,0.00830839778221602
Ġenvironments,0.008189568357813643
Ġ4,0.008088758374083198
ĥ,0.007934163567167382
Ġ2014,0.007860512973590559
Ġpolicies,0.0077775164526325425
time,0.007734176568258397
Ġbest,0.00773223198374808
Ġvisual,0.007730891511006532
Ġimages,0.0076816553543748115
ĠR,0.007655275741668416
in,0.007645134639742961
Ġwithout,0.007634940330479971
Ġspace,0.0076347998259662115
T,0.007521721755180668
ally,0.007494756264578879
Ġmultiple,0.007450007793752051
Ġfollowing,0.007445203236751366
S,0.007441973053483428
Ġlong,0.007437446893317973
Ġgames,0.00742144576650456
Ġvideo,0.0073497047556121044
ĠOur,0.007345446366309309
ĠWe,0.007254075146128035
j,0.007224241878885911
Ġwas,0.007219622457180319
Ġpotential,0.007200154738326011
Ġmaking,0.007197612020358582
Ġunderstanding,0.007195695389130089
Ġstudies,0.007149150978353156
RL,0.007073150161574639
Ġs,0.007073016191469891
Ġrandom,0.006944925908794722
Ġsemantic,0.006932449949264774
N,0.006924335787388121
7,0.006847548367848549
Ġquestions,0.0067591455405912266
10,0.0067513145525873045
Ġthrough,0.006688494989139313
Ġbias,0.006645929335053766
Ġcould,0.006573188389606588
Ġy,0.006565713569305079
Ġsub,0.0065592453111272915
Ġany,0.006540364150115001
words,0.006517937886412241
Ġcomplex,0.006464809340204812
Ġsupport,0.006454290777685165
